_id,RSN,YEAR REGISTERED,YEAR BUILT,YEAR EVALUATED,PROPERTY TYPE,WARDNAME,SITE ADDRESS,CONFIRMED STOREYS,CONFIRMED UNITS,EVALUATION COMPLETED ON,CURRENT BUILDING EVAL SCORE,PROACTIVE BUILDING SCORE,CURRENT REACTIVE SCORE,NO OF AREAS EVALUATED,EXTERIOR GROUNDS,BUILDING EXTERIOR,BALCONY GUARDS,WINDOWS,EXT. RECEPTACLE STORAGE AREA,EXTERIOR WALKWAYS,INTERCOM,EMERGENCY CONTACT SIGN,LOBBY FLOORS,LAUNDRY ROOM,INT. RECEPTACLE STORAGE AREA,MAIL RECEPTACLES,EXTERIOR DOORS,POOLS,OTHER AMENITIES,PARKING AREAS,ELEVATOR MAINTENANCE,INTERIOR HALLWAY FLOORS,COMMON AREA VENTILATION,ELECTRICAL SERVICES / OUTLETS,STAIRWELL - WALLS AND CEILING,STAIRWELL - LANDING AND STEPS,STAIRWELL LIGHTING,INT. HANDRAIL / GUARD - SAFETY,GRAFFITI,BUILDING CLEANLINESS,COMMON AREA PESTS,TENANT NOTIFICATION BOARD,CLEANING LOG,VITAL SERVICE PLAN,ELECTRICAL SAFETY PLAN,STATE OF GOOD REPAIR PLAN,TENANT SERVICE REQUEST LOG,GRID,LATITUDE,LONGITUDE,X,Y,BUILDING SCORE CATEGORY
4802,4152839,2017,1974,2023,TCHC,Scarborough-Guildwood,4175 LAWRENCE AVE E,13,375,2023-08-09,85,85,0,44,1,2,3,3,3,2,3,3,3,3,-1,2,2,-1,3,2,2,1,3,3,2,2,3,3,3,2,3,2,3,3,3,3,3,E2432,43,-79,329838,4847298,Good
4803,4152842,2017,1974,2025,TCHC,Scarborough-Rouge Park,4205 LAWRENCE AVE E,14,345,2025-11-12,76,78,-2,42,2,1,3,2,2,3,3,1,3,1,-1,-1,3,-1,-1,2,3,1,1,3,1,1,3,3,1,1,3,1,1,3,3,3,3,E2537,43,-79,330116,4847384,Good
4804,4152842,2017,1974,2023,TCHC,Scarborough-Rouge Park,4205 LAWRENCE AVE E,14,345,2023-08-09,84,84,0,44,2,2,3,3,2,2,3,3,2,3,-1,2,2,-1,3,1,3,2,3,3,1,1,3,3,1,2,3,3,3,3,3,3,3,E2537,43,-79,330116,4847384,Good
4805,4154676,2018,1940,2023,PRIVATE,Eglinton-Lawrence,284 LAWRENCE AVE W,3,15,2023-10-16,73,73,0,40,3,2,1,2,2,2,2,2,2,0,-1,3,3,-1,-1,1,-1,2,3,3,2,3,3,3,3,3,3,1,1,1,1,1,1,N0824,43,-79,311651,4842317,Good
4806,4154676,2018,1940,2025,PRIVATE,Eglinton-Lawrence,284 LAWRENCE AVE W,3,15,2025-09-18,77,77,0,38,2,2,2,3,3,1,3,3,2,3,-1,3,2,-1,-1,1,-1,3,-1,3,1,1,3,3,3,1,3,3,1,3,3,3,1,N0824,43,-79,311651,4842317,Good
4807,4154484,2017,1992,2024,SOCIAL HOUSING,Eglinton-Lawrence,525 LAWRENCE AVE W,8,133,2024-08-08,99,99,0,45,3,3,3,3,2,3,3,3,3,3,3,3,3,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N0827,43,-79,310310,4841852,Excellent
4808,4264301,2017,1961,2023,PRIVATE,Don Valley East,60 NORTH HILLS TER,5,71,2023-08-21,95,95,0,45,3,3,3,3,2,3,3,3,3,3,-1,3,3,-1,-1,3,3,3,3,3,3,2,3,1,3,3,3,3,3,2,3,2,3,N1627,43,-79,317616,4843168,Excellent
4809,4255529,2017,1910,2023,PRIVATE,Davenport,97 NORTHCLIFFE BLVD,3,10,2023-10-16,82,82,0,34,2,2,3,2,3,3,3,3,2,-1,-1,3,3,-1,-1,-1,-1,2,-1,-1,2,2,2,3,1,3,3,3,2,1,1,2,2,S0928,43,-79,309572,4837366,Good
4810,4255529,2017,1910,2025,PRIVATE,Davenport,97 NORTHCLIFFE BLVD,3,10,2025-07-09,95,95,0,37,3,2,-1,3,-1,3,3,3,3,-1,-1,3,3,-1,-1,-1,-1,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,S0928,43,-79,309572,4837366,Excellent
4811,4155013,2017,1930,2024,PRIVATE,Davenport,240 NORTHCLIFFE BLVD,4,46,2024-06-19,68,68,0,36,2,1,-1,1,1,1,3,3,1,3,-1,3,1,-1,-1,1,-1,1,-1,-1,1,1,3,2,3,3,3,3,3,3,2,3,3,S0925,43,-79,309349,4837950,Fair
4812,4155028,2017,1968,2023,PRIVATE,Toronto-St. Paul's,620 NORTHCLIFFE BLVD,9,68,2023-09-19,91,91,0,43,3,2,3,3,3,3,3,3,3,3,-1,3,3,-1,-1,3,3,2,3,3,2,2,3,3,3,3,3,3,1,1,1,1,1,S1222,43,-79,309033,4839067,Excellent
4813,4155028,2017,1968,2025,PRIVATE,Toronto-St. Paul's,620 NORTHCLIFFE BLVD,9,68,2025-10-31,89,90,-1,46,2,2,3,3,2,3,3,3,3,3,-1,3,3,-1,3,2,3,2,3,3,2,3,3,1,3,3,3,1,3,3,3,3,3,S1222,43,-79,309033,4839067,Good
4814,4155038,2017,1968,2023,PRIVATE,Toronto-St. Paul's,633 NORTHCLIFFE BLVD,11,86,2023-10-16,81,81,0,43,2,2,3,3,2,2,3,2,3,2,-1,3,3,-1,-1,2,3,3,3,3,1,2,2,1,2,3,3,2,1,3,1,3,3,S1222,43,-79,309060,4839242,Good
4815,4155038,2017,1968,2025,PRIVATE,Toronto-St. Paul's,633 NORTHCLIFFE BLVD,11,86,2025-10-31,79,80,-1,46,2,2,2,3,1,3,3,1,3,1,-1,3,3,-1,3,2,3,2,3,2,1,1,2,1,3,2,3,3,3,3,3,3,3,S1222,43,-79,309060,4839242,Good
4816,4155741,2017,2003,2024,TCHC,Toronto-St. Paul's,659 NORTHCLIFFE BLVD,7,54,2024-09-04,98,98,0,42,3,3,-1,3,-1,3,3,3,3,3,3,3,3,-1,-1,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,S1222,43,-79,309037,4839318,Excellent
4817,4155033,2017,1960,2024,PRIVATE,Toronto-St. Paul's,682 NORTHCLIFFE BLVD,6,54,2024-07-23,89,89,0,43,2,2,3,3,2,2,3,3,3,3,-1,3,3,-1,-1,2,3,2,3,3,3,3,3,1,3,3,3,2,2,3,3,3,2,S1222,43,-79,308989,4839296,Good
4818,4265578,2017,1940,2023,SOCIAL HOUSING,Beaches-East York,26 NORWOOD RD,3,12,2023-09-22,88,88,0,36,3,3,-1,3,3,3,3,1,3,3,-1,2,2,-1,-1,-1,-1,2,-1,3,3,3,2,2,3,3,3,3,0,3,2,3,3,S1935,43,-79,320662,4837931,Good
4819,4265578,2017,1940,2025,SOCIAL HOUSING,Beaches-East York,26 NORWOOD RD,3,12,2025-10-27,88,89,-1,38,3,2,1,2,-1,2,3,3,3,3,3,3,3,-1,-1,3,-1,3,-1,3,2,3,3,1,3,3,3,3,3,3,3,3,3,S1935,43,-79,320662,4837931,Good
4820,4154068,2017,1979,2024,SOCIAL HOUSING,Beaches-East York,850 O'CONNOR DR,3,109,2024-07-03,90,90,0,45,3,2,3,3,2,2,3,3,3,3,2,3,2,-1,-1,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,S1922,43,-79,319913,4840584,Good
4821,4154069,2017,1960,2024,PRIVATE,Beaches-East York,970 O'CONNOR DR,6,56,2024-06-27,70,70,0,45,2,2,1,2,2,2,3,3,1,2,2,3,2,-1,-1,2,3,1,2,3,2,2,2,1,3,2,3,1,3,1,2,1,3,S1921,43,-79,320010,4840749,Fair
4822,4888759,2024,1960,2024,PRIVATE,Beaches-East York,990 O'CONNOR DR,3,18,2024-06-26,64,66,-2,38,2,2,-1,2,2,1,3,3,1,1,-1,3,1,-1,-1,1,-1,1,3,3,1,1,3,2,3,1,3,1,2,2,1,1,3,S1921,43,-79,320034,4840791,Fair
4823,4288857,2018,1950,2025,PRIVATE,Beaches-East York,991 O'CONNOR DR,3,12,2025-11-18,93,93,0,37,3,2,-1,2,3,3,3,2,3,3,-1,3,3,-1,-1,1,-1,3,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,S1924,43,-79,320095,4840775,Excellent
4824,4288857,2018,1950,2023,PRIVATE,Beaches-East York,991 O'CONNOR DR,3,12,2023-09-14,95,95,0,37,2,3,-1,3,3,3,3,3,3,3,-1,3,3,-1,-1,2,-1,3,-1,-1,3,3,3,2,3,3,3,3,3,3,3,3,3,S1924,43,-79,320095,4840775,Excellent
4825,4316599,2018,1951,2023,PRIVATE,Beaches-East York,993 O'CONNOR DR,3,12,2023-09-11,83,83,0,36,2,2,-1,2,3,2,2,3,2,2,-1,3,2,-1,-1,2,-1,2,-1,2,2,3,2,3,3,2,3,3,3,3,3,3,3,S1924,43,-79,320113,4840795,Good
4826,4316599,2018,1951,2025,PRIVATE,Beaches-East York,993 O'CONNOR DR,3,12,2025-11-18,93,93,0,37,2,3,-1,2,3,3,3,2,3,3,-1,3,3,-1,-1,1,-1,3,-1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,S1924,43,-79,320113,4840795,Excellent
4827,4888762,2022,1965,2024,PRIVATE,Beaches-East York,994 O'CONNOR DR,3,18,2024-09-12,79,79,0,36,1,2,-1,2,2,1,3,3,3,1,-1,3,2,-1,-1,1,-1,1,-1,3,2,2,3,3,3,2,3,2,3,3,3,2,3,S1921,43,-79,320042,4840805,Good
4828,4316602,2018,1951,2025,PRIVATE,Beaches-East York,995 O'CONNOR DR,3,12,2025-11-18,93,93,0,37,3,3,-1,2,3,2,3,2,3,3,-1,3,3,-1,-1,1,-1,3,-1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,S1924,43,-79,320121,4840821,Excellent
4829,4316602,2018,1951,2023,PRIVATE,Beaches-East York,995 O'CONNOR DR,3,12,2023-09-14,96,96,0,37,3,3,-1,3,3,3,3,3,3,3,-1,3,3,-1,-1,1,-1,3,-1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,S1924,43,-79,320121,4840821,Excellent
4830,4848750,2021,1954,2023,PRIVATE,Beaches-East York,996 O'CONNOR DR,3,18,2023-09-14,83,83,0,36,-1,3,-1,3,3,3,3,3,3,1,-1,3,3,-1,-1,1,-1,2,-1,-1,1,3,1,2,3,3,3,3,1,3,1,3,3,S1921,43,-79,320050,4840819,Good
4831,4848750,2021,1954,2025,PRIVATE,Beaches-East York,996 O'CONNOR DR,3,18,2025-11-19,92,93,-1,39,3,2,-1,2,3,2,3,3,3,3,-1,3,3,-1,-1,3,-1,3,-1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,S1921,43,-79,320050,4840819,Excellent
4832,4888795,2021,1951,2024,PRIVATE,Beaches-East York,1000 O'CONNOR DR,3,12,2024-06-17,85,85,0,39,3,2,-1,1,3,3,3,3,3,3,3,3,3,-1,-1,1,-1,1,3,3,3,3,3,3,3,1,3,2,1,1,1,1,1,S1921,43,-79,320062,4840830,Good
4833,4154064,2017,1950,2024,PRIVATE,Beaches-East York,1001 O'CONNOR DR,4,83,2024-07-03,85,86,-1,38,3,2,-1,3,2,2,3,3,2,3,-1,3,2,-1,-1,3,-1,2,3,3,3,1,3,3,3,2,3,3,3,3,1,3,3,S1924,43,-79,320161,4840880,Good
4834,4888798,2021,1958,2024,PRIVATE,Beaches-East York,1004 O'CONNOR DR,3,12,2024-06-17,93,93,0,37,3,2,-1,3,3,1,3,3,3,3,-1,3,3,-1,-1,1,-1,3,-1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,S1921,43,-79,320069,4840843,Excellent
4835,4154802,2017,1970,2023,PRIVATE,Don Valley East,50 GRAYDON HALL DR,20,304,2023-08-27,98,98,0,43,2,3,3,3,2,3,3,3,3,3,3,-1,3,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N1621,43,-79,317201,4846973,Excellent
4836,4154805,2017,1970,2023,PRIVATE,Don Valley East,100 GRAYDON HALL DR,24,286,2023-08-09,89,89,0,44,3,3,3,3,2,3,3,3,3,2,-1,-1,2,-1,-1,2,3,3,2,3,3,3,3,3,3,3,3,3,2,1,1,1,3,N1621,43,-79,317317,4847063,Good
4837,4154805,2017,1970,2025,PRIVATE,Don Valley East,100 GRAYDON HALL DR,24,286,2025-08-27,96,96,0,43,3,3,3,3,3,3,3,3,2,3,-1,-1,3,-1,-1,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,N1621,43,-79,317317,4847063,Excellent
4838,4154804,2017,1970,2024,PRIVATE,Don Valley East,150 GRAYDON HALL DR,25,298,2024-09-23,95,95,0,43,3,3,3,3,-1,3,3,3,2,3,3,-1,3,-1,-1,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,N1621,43,-79,317438,4847090,Excellent
4839,4152743,2017,1962,2023,PRIVATE,Scarborough-Guildwood,25 GREENBRAE CRCT,6,60,2023-09-15,93,93,0,45,3,2,3,2,3,3,3,3,3,3,-1,3,3,-1,-1,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,E2425,43,-79,326333,4846346,Excellent
4840,4152743,2017,1962,2025,PRIVATE,Scarborough-Guildwood,25 GREENBRAE CRCT,6,60,2025-11-21,94,94,0,45,3,1,3,3,3,3,3,3,3,3,-1,3,3,-1,-1,2,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,E2425,43,-79,326333,4846346,Excellent
4841,4152744,2017,1962,2023,PRIVATE,Scarborough-Guildwood,35 GREENBRAE CRCT,6,70,2023-09-13,92,92,0,44,3,2,3,2,2,2,3,3,3,2,-1,3,2,-1,-1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,E2425,43,-79,326390,4846376,Excellent
4842,4152744,2017,1962,2025,PRIVATE,Scarborough-Guildwood,35 GREENBRAE CRCT,6,70,2025-11-21,95,95,0,44,3,2,3,3,3,2,3,3,3,3,-1,3,3,-1,-1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,E2425,43,-79,326390,4846376,Excellent
4843,4152745,2017,1960,2024,PRIVATE,Scarborough-Guildwood,45 GREENBRAE CRCT,6,112,2024-10-07,91,92,-1,46,2,3,3,3,2,3,3,3,3,3,-1,3,3,-1,-1,2,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,E2425,43,-79,326447,4846406,Excellent
4844,4155570,2017,1970,2025,TCHC,Scarborough-Guildwood,55 GREENBRAE CRCT,13,128,2025-09-17,86,86,0,42,2,1,3,3,2,2,3,1,3,3,-1,3,3,-1,3,1,3,3,3,3,2,2,3,3,3,3,3,2,1,3,3,3,3,E2425,43,-79,326511,4846434,Good
4845,4155570,2017,1970,2023,TCHC,Scarborough-Guildwood,55 GREENBRAE CRCT,13,128,2023-07-13,87,87,0,44,2,2,3,1,3,3,3,3,3,3,-1,3,1,-1,3,2,3,3,3,3,2,1,3,3,3,2,3,3,3,3,3,3,3,E2425,43,-79,326511,4846434,Good
4846,4155571,2017,1970,2023,TCHC,Scarborough-Guildwood,65 GREENBRAE CRCT,13,128,2023-08-17,75,75,0,45,3,1,2,2,1,1,3,1,3,2,-1,2,2,-1,2,1,3,2,3,3,2,2,3,3,3,2,3,1,3,3,3,3,3,E2425,43,-79,326550,4846462,Good
4847,4155571,2017,1970,2025,TCHC,Scarborough-Guildwood,65 GREENBRAE CRCT,13,128,2025-09-17,91,91,0,44,3,2,3,3,3,3,3,2,3,3,-1,3,3,-1,3,2,3,3,2,3,1,2,3,3,3,3,3,2,1,3,3,3,3,E2425,43,-79,326550,4846462,Excellent
4848,4156014,2018,1950,2023,PRIVATE,York South-Weston,1 GREENBROOK DR,3,24,2023-08-10,98,98,0,36,3,3,-1,3,3,2,3,3,3,3,-1,3,3,-1,-1,2,-1,3,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,W0532,43,-79,306735,4839446,Excellent
4849,4156014,2018,1950,2025,PRIVATE,York South-Weston,1 GREENBROOK DR,3,24,2025-11-28,98,98,0,39,3,3,-1,3,3,3,3,3,3,3,-1,3,3,-1,-1,1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0532,43,-79,306735,4839446,Excellent
4850,4156367,2017,1954,2023,PRIVATE,York South-Weston,4 GREENBROOK DR,3,23,2023-08-10,75,75,0,39,3,2,-1,2,2,3,3,3,2,1,-1,3,3,-1,-1,2,-1,3,-1,2,3,2,3,1,3,2,3,2,1,0,0,0,2,W0532,43,-79,306690,4839479,Good
4851,4156367,2017,1954,2025,PRIVATE,York South-Weston,4 GREENBROOK DR,3,23,2025-11-25,94,94,0,39,3,2,-1,3,3,3,3,3,3,3,-1,3,3,-1,-1,1,-1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,W0532,43,-79,306690,4839479,Excellent
4852,4155105,2023,1970,2023,PRIVATE,York South-Weston,5 GREENBROOK DR,3,12,2023-08-10,80,80,0,41,2,2,2,2,2,2,3,3,3,2,-1,3,3,-1,-1,2,-1,2,2,2,3,3,3,3,3,2,3,2,2,3,1,3,2,W0532,43,-79,306684,4839393,Good
4853,4155105,2023,1970,2025,PRIVATE,York South-Weston,5 GREENBROOK DR,3,12,2025-10-24,93,93,0,40,3,3,3,3,3,3,3,2,3,3,-1,3,3,-1,-1,3,-1,2,3,3,2,2,3,3,3,3,3,3,3,1,3,3,3,W0532,43,-79,306684,4839393,Excellent
4854,4152814,2017,1970,2023,PRIVATE,Scarborough-Guildwood,20 GREENCREST CRCT,10,136,2023-09-06,95,95,0,43,3,3,3,3,1,1,3,3,3,3,3,-1,3,-1,-1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,E2430,43,-79,327054,4846304,Excellent
4855,4152814,2017,1970,2025,PRIVATE,Scarborough-Guildwood,20 GREENCREST CRCT,10,136,2025-11-03,96,96,0,43,3,2,3,3,3,2,3,3,3,3,-1,-1,3,-1,-1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,E2430,43,-79,327054,4846304,Excellent
4856,4152818,2017,1962,2023,PRIVATE,Scarborough-Guildwood,45 GREENCREST CRCT,6,100,2023-09-20,89,89,0,42,3,2,3,3,-1,2,-1,3,3,2,-1,3,1,-1,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,E2430,43,-79,327144,4846345,Good
4857,4152818,2017,1962,2025,PRIVATE,Scarborough-Guildwood,45 GREENCREST CRCT,6,100,2025-11-03,97,98,-1,43,3,1,3,3,3,3,3,3,3,3,-1,3,3,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,E2430,43,-79,327144,4846345,Excellent
4858,4152815,2017,1977,2025,TCHC,Scarborough-Guildwood,65 GREENCREST CRCT,13,400,2025-09-23,92,92,0,46,2,2,3,3,3,3,3,3,3,2,2,3,3,-1,3,2,3,3,2,3,3,3,3,3,3,2,3,3,1,3,3,3,3,E2430,43,-79,327185,4846485,Excellent
4859,4152815,2017,1977,2023,TCHC,Scarborough-Guildwood,65 GREENCREST CRCT,13,400,2023-07-06,96,96,0,46,2,3,3,3,3,3,3,3,3,3,3,3,2,-1,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,E2430,43,-79,327185,4846485,Excellent
4860,4907186,2021,2020,2024,PRIVATE,Willowdale,35 GREENFIELD AVE,36,361,2024-06-11,98,98,0,41,3,3,3,3,-1,3,3,3,3,-1,-1,3,3,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,N1826,43,-79,312018,4846829,Excellent
4861,4153117,2017,1993,2023,SOCIAL HOUSING,Davenport,6 A GREENLAW AVE,4,44,2023-10-18,89,89,0,42,2,2,2,3,3,2,3,3,2,3,-1,3,3,-1,-1,2,3,2,2,-1,3,3,3,3,3,3,3,3,2,3,3,3,3,S0927,43,-79,309103,4836733,Good
4862,4153117,2017,1993,2025,SOCIAL HOUSING,Davenport,6 A GREENLAW AVE,4,44,2025-07-09,92,92,0,45,3,2,3,2,-1,1,3,3,3,3,3,3,3,-1,-1,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,S0927,43,-79,309103,4836733,Excellent
4863,4154351,2017,1950,2023,PRIVATE,York South-Weston,2428 KEELE ST,3,10,2023-10-06,86,86,0,37,2,3,-1,3,2,2,3,3,3,2,-1,2,3,-1,-1,2,-1,3,-1,3,3,2,3,3,3,3,3,2,0,3,0,3,2,W0526,43,-79,306486,4840982,Good
4864,4154351,2017,1950,2025,PRIVATE,York South-Weston,2428 KEELE ST,3,10,2025-11-25,89,89,0,36,3,3,-1,3,2,2,3,3,3,3,-1,3,2,-1,-1,3,-1,3,-1,3,3,2,2,3,3,3,3,1,3,3,3,3,3,W0526,43,-79,306486,4840982,Good
4865,4154350,2024,1900,2024,PRIVATE,York South-Weston,2430 KEELE ST,3,12,2024-08-08,91,91,0,37,3,3,-1,3,1,2,3,3,2,3,-1,3,3,-1,-1,2,-1,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,W0526,43,-79,306483,4841002,Excellent
4866,4154349,2017,1960,2023,PRIVATE,York South-Weston,2432 KEELE ST,3,12,2023-09-22,82,82,0,37,3,3,-1,2,2,3,3,3,3,1,-1,3,3,-1,-1,2,-1,3,-1,3,3,2,3,3,3,3,3,1,0,0,0,0,0,W0526,43,-79,306484,4841016,Good
4867,4154349,2017,1960,2025,PRIVATE,York South-Weston,2432 KEELE ST,3,12,2025-11-24,90,90,0,36,3,3,-1,3,2,3,3,3,3,3,-1,3,3,-1,-1,2,-1,2,-1,3,2,2,3,3,3,3,3,1,3,1,3,1,3,W0526,43,-79,306484,4841016,Good
4868,4154348,2017,1950,2023,PRIVATE,York South-Weston,2434 KEELE ST,3,12,2023-06-22,84,84,0,35,3,2,-1,3,2,3,3,3,3,2,-1,3,2,-1,-1,2,-1,2,-1,-1,2,2,3,3,3,2,3,2,3,1,1,1,3,W0526,43,-79,306473,4841034,Good
4869,4154348,2017,1950,2025,PRIVATE,York South-Weston,2434 KEELE ST,3,12,2025-11-24,88,88,0,36,2,3,-1,3,2,2,3,3,2,3,-1,3,2,-1,-1,1,-1,2,-1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,W0526,43,-79,306473,4841034,Good
4870,4154347,2017,1958,2024,PRIVATE,York South-Weston,2440 KEELE ST,3,34,2024-08-08,86,86,0,40,3,2,-1,3,3,2,3,3,2,1,-1,3,3,-1,-1,1,-1,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,W0526,43,-79,306459,4841083,Good
4871,4154339,2018,1967,2024,PRIVATE,York South-Weston,2460 KEELE ST,8,57,2024-07-24,83,83,0,46,2,1,2,3,2,3,3,3,2,3,-1,3,3,-1,-1,3,3,3,2,3,3,2,3,1,3,3,3,3,1,3,1,3,3,W0526,43,-79,306445,4841176,Good
4872,4154338,2018,1977,2023,PRIVATE,York South-Weston,2500 KEELE ST,12,95,2023-06-22,85,85,0,44,1,3,2,3,1,3,3,3,2,2,-1,-1,3,-1,-1,1,3,2,3,-1,2,2,3,3,3,2,3,3,3,3,3,3,3,W0526,43,-79,306425,4841239,Good
4873,4154338,2018,1977,2025,PRIVATE,York South-Weston,2500 KEELE ST,12,95,2025-11-24,87,88,-1,46,3,2,2,2,3,2,3,3,3,3,-1,3,2,-1,-1,1,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,W0526,43,-79,306425,4841239,Good
4874,4154337,2017,1955,2023,PRIVATE,York South-Weston,2548 KEELE ST,3,12,2023-06-22,79,79,0,37,3,2,-1,3,3,2,3,3,3,2,-1,1,1,-1,-1,2,-1,3,-1,3,2,2,3,3,3,3,3,2,3,1,1,1,3,W0526,43,-79,306392,4841528,Good
4875,4154337,2017,1955,2025,PRIVATE,York South-Weston,2548 KEELE ST,3,12,2025-11-14,84,84,0,37,3,2,-1,3,2,2,3,3,2,2,-1,3,1,-1,-1,1,-1,2,-1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,W0526,43,-79,306392,4841528,Good
4876,4154336,2017,1955,2023,PRIVATE,York South-Weston,2550 KEELE ST,3,12,2023-06-22,83,83,0,38,2,2,-1,3,3,2,3,3,3,2,-1,2,2,-1,-1,2,-1,3,-1,-1,3,2,3,3,3,3,3,2,3,1,1,1,3,W0526,43,-79,306389,4841551,Good
4877,4154336,2017,1955,2025,PRIVATE,York South-Weston,2550 KEELE ST,3,12,2025-11-14,83,83,0,37,3,2,-1,3,2,2,3,3,2,3,-1,3,1,-1,-1,1,-1,2,-1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,W0526,43,-79,306389,4841551,Good
4878,4154335,2017,1954,2024,PRIVATE,York South-Weston,2552 KEELE ST,4,29,2024-07-22,94,94,0,40,3,2,3,3,2,3,3,3,3,3,-1,3,3,-1,-1,3,-1,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,W0526,43,-79,306379,4841595,Excellent
4879,4154310,2017,1958,2023,PRIVATE,York South-Weston,2567 KEELE ST,4,26,2023-09-22,74,74,0,40,3,2,2,2,2,2,2,0,3,2,-1,3,2,-1,-1,3,-1,2,-1,3,3,2,3,3,3,3,3,1,0,0,0,0,0,W0523,43,-79,306423,4841714,Good
4880,4154310,2017,1958,2025,PRIVATE,York South-Weston,2567 KEELE ST,4,26,2025-11-13,93,93,0,38,3,3,2,3,2,3,3,3,3,3,-1,3,2,-1,-1,3,-1,2,-1,3,3,3,3,3,3,3,3,2,3,2,3,3,3,W0523,43,-79,306423,4841714,Excellent
4881,4154311,2017,1958,2024,PRIVATE,York South-Weston,2595 KEELE ST,3,23,2024-07-12,80,80,0,39,2,2,2,3,1,2,3,3,2,3,-1,3,3,-1,-1,2,-1,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,W0523,43,-79,306436,4841829,Good
4882,4154312,2017,1955,2024,PRIVATE,York South-Weston,2597 KEELE ST,4,39,2024-07-12,83,83,0,42,3,2,2,3,2,2,3,3,3,2,-1,3,3,-1,-1,2,3,3,3,3,2,2,3,3,3,3,3,1,1,1,1,1,1,W0523,43,-79,306406,4841871,Good
4883,4154313,2017,1950,2023,PRIVATE,York South-Weston,2605 KEELE ST,3,12,2023-07-28,90,90,0,39,3,3,3,3,3,2,3,3,3,3,-1,3,2,-1,-1,2,-1,3,-1,3,3,2,3,3,3,3,3,3,1,1,1,1,3,W0523,43,-79,306399,4841912,Good
4884,4154313,2017,1950,2025,PRIVATE,York South-Weston,2605 KEELE ST,3,12,2025-11-13,88,88,0,41,3,3,3,3,3,2,3,3,2,3,-1,3,3,-1,-1,1,-1,2,3,3,2,1,3,3,3,2,3,1,3,3,3,3,3,W0523,43,-79,306399,4841912,Good
4885,4154362,2023,1956,2023,PRIVATE,York South-Weston,2616 KEELE ST,3,11,2023-09-29,78,78,0,39,2,2,-1,2,2,2,3,3,3,2,-1,3,2,-1,-1,2,-1,3,-1,3,2,2,3,3,3,3,3,1,0,0,0,0,3,W0522,43,-79,306338,4841897,Good
4886,4154362,2023,1956,2025,PRIVATE,York South-Weston,2616 KEELE ST,3,11,2025-11-26,91,91,0,36,3,2,-1,3,3,3,3,3,2,3,-1,3,2,-1,-1,2,-1,2,-1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,W0522,43,-79,306338,4841897,Excellent
4887,4154361,2024,1955,2024,PRIVATE,York South-Weston,2618 KEELE ST,3,11,2024-07-19,95,95,0,38,3,3,-1,3,3,2,-1,3,3,3,-1,3,3,-1,-1,2,-1,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,W0522,43,-79,306333,4841931,Excellent
